Rel Name,from.type,from.name,from.revision,to.type,to.name,to.revision,Override Settings,Create Trigger,Modify Trigger,Delete Trigger
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019080901,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019012902,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019012101,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019012103,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019030701,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019030702,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019012301,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019012102,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019012201,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019012901,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019010301,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019012202,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019081201,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019121901,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019021901,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019021902,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019021905,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019021904,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019030501,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019030601,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019030602,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019031905,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019032601,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019031904,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019022701,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019030603,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019032602,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019032801,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019031401,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019032901,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019022502,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019022702,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019022501,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019022503,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019031501,0,,,,
Classified Item,Document Family,供应商开发申请表,B89C10760000C0885E59B210000001B9,ZTENEWXMWD,DOC-0000680,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0004-2021,0,,,,
Classified Item,Document Family,2021B89C10760000C0885E59B1570000005F,B89C10760000C0885E59B1570000005F,ZTENEWTZD,P-24-0352-2021,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019040201,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019032802,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019031901,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019031902,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019031903,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019050501,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019041101,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019042202,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019041501,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019051002,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019051601,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019050801,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019050702,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019051001,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019042601,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019042602,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019041502,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019042203,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019081301,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019050703,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019052201,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019060401,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019060602,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019060601,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019061402,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019061403,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019052301,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019052202,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019060301,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019071802,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019072501,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019061802,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019062501,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019062101,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019062602,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019061801,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019071901,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019062701,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019062601,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019080201,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019080601,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019070201,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019082901,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019081501,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019083001,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019090201,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019090401,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019091201,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019101703,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019101704,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019101501,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019101701,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019101201,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019102201,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019101801,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019103001,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019102401,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019102402,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019102202,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019102203,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019102204,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019101702,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019111801,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019110601,0,,,,
Classified Item,Document Family,2021第4季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0925-2021,0,,,,
Classified Item,Document Family,2021第4季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0914-2021,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019103101,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019120301,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019111902,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019111501,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019110101,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019110102,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019111901,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019110103,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019112601,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019110701,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019110501,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019112602,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019120502,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019122501,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019120501,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019120503,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019123002,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019122001,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019122502,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019122601,0,,,,
Classified Item,Document Family,2019评审文件,B89C10760000A0C85E686EA30000441A,Document,PO_2019123001,0,,,,
Classified Item,Document Family,2021B89C10760000C0885E59B1570000005F,B89C10760000C0885E59B1570000005F,ZTENEWTZD,P-24-0358-2021,0,,,,
Classified Item,Document Family,2021申请资料,B89C10760000A0C85E6873810000646B,ZTENEWYBWD,DOC-0002540,0,,,,
Classified Item,Document Family,2021B89C10760000C0885E59B22B00000202,B89C10760000C0885E59B22B00000202,ZTENEWTZD,P-13-0179-2021,0,,,,
Classified Item,Document Family,2021B89C10760000C0885E59B22B00000202,B89C10760000C0885E59B22B00000202,ZTENEWJSWJ,P-13-0167-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0101-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0102-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0001-2021,0,,,,
Classified Item,Document Family,2021B89C10760000C0885E59B1570000005F,B89C10760000C0885E59B1570000005F,ZTENEWTZD,P-24-0363-2021,0,,,,
Classified Item,Document Family,2021B89C10760000C0885E59B1570000005F,B89C10760000C0885E59B1570000005F,ZTENEWTZD,P-24-0342-2021,0,,,,
Classified Item,Document Family,新物料开发申请表,B89C10760000C0885E59B210000001B9,ZTENEWXMWD,DOC-0002579,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0108-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0116-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0117-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0119-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0107-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0103-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0104-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0105-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0115-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0099-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0106-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,Document,P-06-0012-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0018-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0020-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0021-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,Document,P-06-0016-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0019-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,Document,P-06-0017-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0023-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0026-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,Document,P-06-0010-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,Document,P-06-0011-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,Document,P-06-0014-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,Document,P-06-0015-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,Document,P-06-0013-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0027-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0028-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0022-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0018-2021,1,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0024-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0025-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0059-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0034-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0038-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0054-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0049-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0051-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0056-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0048-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0035-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0036-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0033-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0053-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0055-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0030-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0044-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0029-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0031-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0037-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0039-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0052-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0036-2021,1,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0060-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0061-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0040-2021,0,,,,
Classified Item,Document Family,2021B89C10760000C0885E59B1570000005F,B89C10760000C0885E59B1570000005F,ZTENEWTZD,P-24-0368-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0041-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0043-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0058-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0042-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0045-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0046-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0047-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0032-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0057-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0091-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0050-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0084-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0121-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0087-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0088-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0097-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0100-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0122-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0095-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0083-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0075-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0073-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0074-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0070-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0071-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0072-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0111-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0081-2021,1,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0078-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0065-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0062-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0064-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0066-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0086-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0120-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0109-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0085-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0112-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0113-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0089-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0081-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0076-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0077-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0079-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0080-2021,0,,,,
Classified Item,Document Family,2021第1季度,B89C107600003EB45FF2905200005CA6,ZTENEWTZD,P-06-0082-2021,0,,,,
